,mean rating,number of ratings,title
4087,3.7,10,The Hunger Games: Mockingjay - Part 2 (2015)
4088,2.5833333333333335,6,Pixels (2015)
4089,3.6785714285714284,14,Fantastic Beasts and Where to Find Them (2016)
4090,4.0,1,The Hairdresser (2010)
4091,3.0,1,Mr. Holmes (2015)
4092,3.0714285714285716,7,The Secret Life of Pets (2016)
4093,3.25,2,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005)
4094,2.75,2,Self/less (2015)
4095,3.3333333333333335,3,The Last Witch Hunter (2015)
4096,3.5,1,Krampus (2015)
4097,2.9166666666666665,12,Suicide Squad (2016)
4098,2.375,4,Independence Day: Resurgence (2016)
4099,3.466666666666667,15,Star Trek Beyond (2016)
4100,4.5,1,Golmaal (2006)
4101,3.5,1,Bruce Lee: A Warrior's Journey (2000)
4102,2.7777777777777777,9,Ted 2 (2015)
4103,3.0,1,Absolutely Anything (2015)
4104,3.1666666666666665,15,Minions (2015)
4105,3.0,4,The Good Dinosaur (2015)
4106,2.5,3,Black Mass (2015)
4107,3.0588235294117645,17,Spectre (2015)
4108,1.0,2,Sharknado 3: Oh Hell No! (2015)
4109,5.0,1,Scooby-Doo! and the Samurai Sword (2009)
4110,5.0,1,Scooby-Doo! and the Loch Ness Monster (2004)
4111,5.0,1,Big Top Scooby-Doo! (2012)
4112,1.5,1,Gabriel Iglesias: Hot and Fluffy (2007)
4113,3.75,2,Ghost in the Shell 2.0 (2008)
4114,3.5,1,Kevin Hart: Laugh at My Pain (2011)
4115,5.0,1,Tom and Jerry: Shiver Me Whiskers (2006)
4116,2.0,1,Jeff Dunham: All Over the Map (2014)
4117,4.5,1,The FP (2012)
4118,5.0,1,Kung Fu Panda: Secrets of the Masters (2011)
4119,3.75,6,Steve Jobs (2015)
4120,2.5,1,Macbeth (2015)
4121,3.4166666666666665,6,Vacation (2015)
4122,3.0,2,Creep (2014)
4123,1.5,1,The Face of an Angel (2015)
4124,1.0,1,Wild Horses (2015)
4125,2.25,2,Search Party (2014)
4126,2.0,1,The Squeeze (2015)
4127,1.5,1,Careful What You Wish For (2015)
4128,1.5,1,Robot Overlords (2014)
4129,2.5,1,Bad Asses on the Bayou (2015)
4130,5.0,1,The Eye: Infinity (2005)
4131,2.5,1,Kiss me Kismet (2006)
4132,3.5,1,Da geht noch was! (2013)
4133,1.5,1,The Lovers (2015)
4134,2.34375,16,Batman v Superman: Dawn of Justice (2016)
4135,2.0,1,God Loves Caviar (2012)
4136,3.5,4,Amy (2015)
4137,2.0,1,That Demon Within (2014)
4138,4.0,1,Magic Mike XXL (2015)
4139,3.6363636363636362,11,The Jungle Book (2016)
4140,4.0,1,Dragon Ball Z: Resurrection of F (2015)
4141,3.4722222222222223,18,The Man from U.N.C.L.E. (2015)
4142,0.5,1,Sorrow (2015)
4143,4.0,2,7 Days in Hell (2015)
4144,3.0,2,The Walk (2015)
4145,3.3,5,13 Hours (2016)
4146,3.5,1,There Will Come a Day (2013)
4147,1.5,1,The Opposite Sex (2014)
4148,1.5,1,The Gallows (2015)
4149,5.0,1,Tokyo Tribe (2014)
4150,3.0,1,Feast (2014)
4151,0.5,1,Joe Dirt 2: Beautiful Loser (2015)
4152,5.0,1,Nasu: Summer in Andalusia (2003)
4153,2.0,1,Dark Places (2015)
4154,2.5,1,Afro Samurai (2007)
4155,4.5,1,Massu Engira Maasilamani (2015)
4156,3.903225806451613,31,The Revenant (2015)
4157,3.0,1,Irrational Man (2015)
4158,3.0,1,Exte: Hair Extensions (2007)
4159,5.0,1,Ooops! Noah is Gone... (2015)
4160,2.8333333333333335,6,Southpaw (2015)
4161,3.5454545454545454,11,Sicario (2015)
4162,3.0,1,Goodnight Mommy (Ich seh ich seh) (2014)
4163,1.25,2,10 Cent Pistol (2015)
4164,3.5,1,Before We Go (2014)
4165,3.25,2,Anomalisa (2015)
4166,1.5,1,Colonia (2016)
4167,2.5,1,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013)
4168,2.25,2,How to Make Love Like an Englishman (2014)
4169,2.0,1,Always Watching: A Marble Hornets Story (2015)
4170,3.6538461538461537,13,The Intern (2015)
4171,4.5,1,Love (2015)
4172,3.5625,8,Room (2015)
4173,2.0,1,The Runner (2015)
4174,3.25,4,The Gift (2015)
4175,4.0,1,The Witch (2015)
4176,4.0,1,Men & Chicken (2015)
4177,3.0,1,The Escort (2015)
4178,4.0,4,Doctor Who: The Waters of Mars (2009)
4179,4.5,1,"Family Guy Presents: Something, Something, Something, Dark Side (2009)"
4180,3.5,1,"Visit, The (2015)"
4181,1.5,1,Secret in Their Eyes (2015)
4182,4.0,1,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015)
4183,5.0,1,Battle For Sevastopol (2015)
4184,2.6666666666666665,6,American Ultra (2015)
4185,4.214285714285714,7,Straight Outta Compton (2015)
4186,3.5,2,Cop Car (2015)
4187,3.5,1,The Lost Room (2006)
4188,4.5,1,Tangerine (2015)
4189,2.0,1,Every Secret Thing (2014)
4190,3.2,5,Joy (2015)
4191,3.25,2,Victor Frankenstein (2015)
4192,2.5,1,Guardians (2016)
4193,3.75,2,Scouts Guide to the Zombie Apocalypse (2015)
4194,2.5,1,Suffragette (2015)
4195,4.0,1,Fort Tilden (2014)
4196,3.5,3,Turbo Kid (2015)
4197,3.5,1,The Unauthorized Saved by the Bell Story (2014)
4198,0.5,1,War Room (2015)
4199,3.5,2,Legend (2015)
4200,5.0,1,Deathgasm (2015)
4201,3.75,2,The Danish Girl (2015)
4202,3.5,1,Cooties (2015)
4203,4.0,1,Steve Jobs: The Man in the Machine (2015)
4204,3.3333333333333335,3,Green Room (2015)
4205,3.0,2,Beasts of No Nation (2015)
4206,5.0,1,Bloodsucking Bastards (2015)
4207,0.5,1,Saving Christmas (2014)
4208,3.0,1,Iron Man & Hulk: Heroes United (2013)
4209,1.5,1,Knock Knock (2015)
4210,4.75,2,The Blue Planet (2001)
4211,4.5,1,Cornered! (2009)
4212,3.125,4,Demolition (2016)
4213,3.0,1,Cigarette Burns (2005)
4214,2.75,2,Our Brand Is Crisis (2015)
4215,3.0,2,High Rise (2015)
4216,4.25,4,The Night Before (2015)
4217,2.0,1,Into the Forest (2015)
4218,5.0,1,The Editor (2015)
4219,3.0833333333333335,6,Everest (2015)
4220,4.0,2,The Brand New Testament (2015)
4221,4.157894736842105,19,Spotlight (2015)
4222,2.5,1,Pawn Sacrifice (2015)
4223,3.75,2,Hardcore Henry (2015)
4224,2.0,3,Burnt (2015)
4225,4.5,1,Ryuzo and the Seven Henchmen (2015)
4226,3.0,1,If I Were a Rich Man (2002)
4227,4.0,1,Last Shift (2014)
4228,1.0,1,"F*ck You, Goethe 2 (2015)"
4229,4.5,1,Garam Masala (2005)
4230,2.5,1,Life Eternal (2015)
4231,2.875,4,Hotel Transylvania 2 (2015)
4232,1.5,1,Anti-Social (2015)
4233,5.0,1,Jump In! (2007)
4234,2.25,2,The Little Prince (2015)
4235,1.5,1,Narcopolis (2014)
4236,3.0,2,Ashby (2015)
4237,3.3076923076923075,13,Wonder Woman (2017)
4238,2.5,1,The Circle (2016)
4239,3.75,2,Silence (2016)
4240,3.4375,8,Bridge of Spies (2015)
4241,4.0,1,The Great Hypnotist (2014)
4242,1.5,1,Into the Grizzly Maze (2015)
4243,5.0,1,Human (2015)
4244,4.0,1,Chasuke's Journey (2015)
4245,5.0,1,L.A. Slasher (2015)
4246,2.8125,8,"Hail, Caesar! (2016)"
4247,4.5,1,How To Change The World (2015)
4248,2.8333333333333335,3,Er ist wieder da (2015)
4249,4.0,1,Just Eat It: A Food Waste Story (2014)
4250,3.0,1,Bros Before Hos (2013)
4251,2.0,1,Slow Learners (2015)
4252,0.5,1,Unforgiven (2013)
4253,4.5,1,"Sex, Drugs & Taxation (2013)"
4254,2.0,1,Sky High (2003)
4255,4.0,1,Confessions of a Dangerous Mind (2002)
4256,2.0,2,Goosebumps (2015)
4257,1.5,1,The Perfect Guy (2015)
4258,2.0,1,Rock the Kasbah (2015)
4259,4.5,1,Freaks of Nature (2015)
4260,4.5,2,Bone Tomahawk (2015)
4261,2.5,1,Extraordinary Tales (2015)
4262,3.0,1,The Dressmaker (2015)
4263,3.5,1,Nowitzki: The Perfect Shot (2014)
4264,4.0,1,Trumbo (2015)
4265,3.5,1,Our Lips Are Sealed (2000)
4266,2.5,3,Concussion (2015)
4267,1.5,1,"Peanuts Movie, The (2015)"
4268,3.0,1,Blue Mountain State: The Rise of Thadland (2015)
4269,4.0,1,The Boy and the Beast (2015)
4270,3.75,8,Creed (2015)
4271,5.0,1,Dragons: Gift of the Night Fury (2011)
4272,4.0,1,Twinsters (2015)
4273,5.0,1,Cosmic Scrat-tastrophe (2015)
4274,2.0,1,Solace (2015)
4275,2.0,1,Lost in the Sun (2015)
4276,4.0,1,Eros (2004)
4277,3.0,1,Those Happy Days (2006)
4278,4.0,1,What Men Still Talk About (2011)
4279,3.75,2,Doctor Who: Last Christmas (2014)
4280,4.166666666666667,3,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)"
4281,4.75,2,Doctor Who: A Christmas Carol (2010)
4282,3.0,4,Doctor Who: Planet of the Dead (2009)
4283,2.875,4,Doctor Who: The Next Doctor (2008)
4284,4.5,3,Doctor Who: Voyage Of The Damned (2007)
4285,4.0,4,Doctor Who: The Runaway Bride (2007)
4286,5.0,1,A Perfect Day (2015)
4287,3.5,1,Hitchcock/Truffaut (2015)
4288,2.5,2,The 5th Wave (2016)
4289,2.5,1,A Very Murray Christmas (2015)
4290,3.75,2,Chi-Raq (2015)
4291,3.0,1,Truth (2015)
4292,3.0,1,Just Jim (2015)
4293,3.9615384615384617,26,"Big Short, The (2015)"
4294,4.5,1,Applesauce (2015)
4295,3.25,2,The Ridiculous 6 (2015)
4296,3.5,1,John Mulaney: The Comeback Kid (2015)
4297,4.5,2,Saw (2003)
4298,2.0,1,North Pole: Open For Christmas (2015)
4299,2.0,1,Mojave (2015)
4300,4.0,1,Wizards of Waverly Place: The Movie (2009)
4301,4.5,2,World of Tomorrow (2015)
4302,2.5,3,Zoolander 2 (2016)
4303,3.125,4,How to Be Single (2016)
4304,4.0,1,Blue Exorcist: The Movie (2012)
4305,3.5,1,He Never Died (2015)
4306,4.0,1,Parasyte: Part 1 (2014)
4307,4.0,1,Parasyte: Part 2 (2015)
4308,5.0,1,Lumberjack Man (2015)
4309,2.6666666666666665,6,Daddy's Home (2015)
4310,2.5,7,Sisters (2015)
4311,1.5,1,'Tis the Season for Love (2015)
4312,3.375,8,Kung Fu Panda 3 (2016)
4313,5.0,1,Spellbound (2011)
4314,5.0,1,Unicorn City (2012)
4315,2.5,1,Standoff (2016)
4316,2.0,1,Swelter (2014)
4317,4.5,1,Pride and Prejudice and Zombies (2016)
4318,2.0,1,Garm Wars: The Last Druid (2014)
4319,2.0,1,The Devil's Candy (2015)
4320,3.0,2,Close Range (2015)
4321,3.85,10,Sherlock: The Abominable Bride (2016)
4322,4.25,2,Doctor Who: The Husbands of River Song (2015)
4323,2.5,1,Moonwalkers (2015)
4324,4.5,1,Tomorrow (2015)
4325,4.0,1,Anacleto: Agente secreto (2015)
4326,3.0,1,Wiener-Dog (2016)
4327,2.0,3,Ride Along 2 (2016)
4328,2.0,1,Maggie's Plan (2015)
4329,2.8333333333333335,3,Eddie the Eagle (2016)
4330,1.5,1,Exposed (2016)
4331,2.5,1,Stonewall (2015)
4332,2.0,1,Frankenstein (2015)
4333,1.5,1,Welcome to Happiness (2015)
4334,0.5,1,Risen (2016)
4335,4.0,1,The Survivalist (2015)
4336,2.875,4,Dirty Grandpa (2016)
4337,2.5,1,Requiem for the American Dream (2015)
4338,4.0,2,Death Note Rewrite: Genshisuru Kami (2007)
4339,3.0,1,The Finest Hours (2016)
4340,3.5,1,Ghost in the Shell: Solid State Society (2006)
4341,2.0,2,Grease Live (2016)
4342,0.5,1,Gods of Egypt (2016)
4343,3.5,1,Embrace of the Serpent (2016)
4344,1.5,1,Race (2016)
4345,3.6785714285714284,14,10 Cloverfield Lane (2016)
4346,2.0,2,London Has Fallen (2016)
4347,3.890625,32,Zootopia (2016)
4348,3.3333333333333335,3,Whiskey Tango Foxtrot (2016)
4349,2.5,1,Desierto (2016)
4350,3.125,4,The Brothers Grimsby (2016)
4351,3.5,1,The Wait (2015)
4352,3.5,1,War and Peace (2016)
4353,3.5,1,Southbound (2016)
4354,4.0,1,Ip Man 3 (2015)
4355,1.5,1,Santa's Little Helper (2015)
4356,5.0,1,Who Killed Chea Vichea? (2010)
4357,4.375,4,Hunt for the Wilderpeople (2016)
4358,3.5,1,Rabbits (2002)
4359,3.0,1,Genius Party (2007)
4360,4.0,1,Tears for Sale (2008)
4361,2.0,1,Dad's Army (2016)
4362,4.0,1,The Barkley Marathons: The Race That Eats Its Young (2015)
4363,4.0,1,Merci Patron ! (2016)
4364,3.0,2,The Neon Demon (2016)
4365,4.0,1,Fraktus (2012)
4366,2.8333333333333335,3,Eye in the Sky (2016)
4367,2.0,1,Camino (2016)
4368,3.5,3,Mr. Right (2016)
4369,4.0,1,Florence Foster Jenkins (2016)
4370,2.0,1,My Big Fat Greek Wedding 2 (2016)
4371,3.5,1,Neon Bull (2015)
4372,3.25,2,Get a Job (2016)
4373,2.5,2,Keanu (2016)
4374,2.0,1,Me Him Her (2015)
4375,5.0,1,Ice Age: The Great Egg-Scapade (2016)
4376,4.166666666666667,3,Everybody Wants Some (2016)
4377,3.8333333333333335,3,Sing Street (2016)
4378,2.5,1,Zoom (2015)
4379,1.0,3,The Huntsman Winter's War (2016)
4380,2.6,5,Neighbors 2: Sorority Rising (2016)
4381,2.5,1,The Trust (2016)
4382,2.6666666666666665,3,Hush (2016)
4383,4.0,1,Jimmy Carr: Telling Jokes (2009)
4384,2.5,1,Jimmy Carr: Making People Laugh (2010)
4385,3.0,1,The Man Who Knew Infinity (2016)
4386,2.0,1,Despite the Falling Snow (2016)
4387,2.25,2,Money Monster (2016)
4388,2.5,1,Barbershop: The Next Cut (2016)
4389,3.576923076923077,13,Finding Dory (2016)
4390,2.6666666666666665,3,The Boss (2016)
4391,2.5,1,The Angry Birds Movie (2016)
4392,4.0,1,Bakuman (2015)
4393,1.5,1,I Am Wrath (2016)
4394,1.0,1,Precious Cargo (2016)
4395,3.8333333333333335,6,Snowden (2016)
4396,1.5,1,Ratchet & Clank (2016)
4397,1.5,1,Kicking Off (2016)
4398,5.0,1,SORI: Voice from the Heart (2016)
4399,3.5,1,Gintama: The Final Chapter - Be Forever Yorozuya (2013)
4400,3.8333333333333335,15,The Nice Guys (2016)
4401,1.5,1,Kindergarten Cop 2 (2016)
4402,2.5,1,The Crew (2016)
4403,2.5,1,The Shallows (2016)
4404,2.6666666666666665,3,The Handmaiden (2016)
4405,2.0,4,Alice Through the Looking Glass (2016)
4406,2.5,1,The BFG (2016)
4407,3.5,1,My Scientology Movie (2016)
4408,3.642857142857143,7,Sausage Party (2016)
4409,5.0,1,All Yours (2016)
4410,2.5,2,Kill Command (2016)
4411,4.5,5,Captain Fantastic (2016)
4412,3.6666666666666665,3,Toni Erdmann (2016)
4413,3.0,1,The Wailing (2016)
4414,2.5,1,The Meddler (2016)
4415,3.6363636363636362,11,Now You See Me 2 (2016)
4416,4.5,1,Ali Wong: Baby Cobra (2016)
4417,3.0,1,Café Society (2016)
4418,3.25,2,Swiss Army Man (2016)
4419,3.5,2,The Do-Over (2016)
4420,2.0,1,Teenage Mutant Ninja Turtles: Out of the Shadows (2016)
4421,3.75,2,The Fundamentals of Caring (2016)
4422,2.75,2,Popstar: Never Stop Never Stopping (2016)
4423,4.0,1,A Midsummer Night's Dream (2016)
4424,4.214285714285714,7,Planet Earth (2006)
4425,2.5,1,Bo Burnham: Make Happy (2016)
4426,2.25,2,The Conjuring 2 (2016)
4427,4.5,1,Pelé: Birth of a Legend (2016)
4428,3.125,8,Ghostbusters (2016)
4429,3.625,4,Central Intelligence (2016)
4430,4.5,1,O.J.: Made in America (2016)
4431,3.0,1,Genius (2016)
4432,2.7222222222222223,9,Jason Bourne (2016)
4433,1.5,1,The Maid's Room (2014)
4434,3.0833333333333335,6,The Legend of Tarzan (2016)
4435,2.75,2,The Purge: Election Year (2016)
4436,3.3333333333333335,3,Mike & Dave Need Wedding Dates (2016)
4437,1.0,1,Ice Age: Collision Course (2016)
4438,3.0,2,Lights Out (2016)
4439,3.0,1,Pete's Dragon (2016)
4440,5.0,1,Indignation (2016)
4441,2.5,1,Goat (2016)
4442,3.5,1,Marauders (2016)
4443,4.5,2,Piper (2016)
4444,2.0,1,The Adderall Diaries (2015)
4445,3.0,1,Hazard (2005)
4446,4.5,1,The Red Turtle (2016)
4447,0.5,1,Satanic (2016)
4448,2.625,4,Nerve (2016)
4449,1.0,1,Hellevator (2004)
4450,3.1666666666666665,6,Sully (2016)
4451,4.5,1,Jim Jefferies: Freedumb (2016)
4452,3.75,2,The Infiltrator (2016)
4453,3.625,8,War Dogs (2016)
4454,1.0,1,Vigilante Diaries (2016)
4455,3.0,1,Batman: The Killing Joke (2016)
4456,3.8333333333333335,3,Bad Moms (2016)
4457,3.5625,8,Hell or High Water (2016)
4458,3.5,1,Kingsglaive: Final Fantasy XV (2016)
4459,3.3,5,Don't Breathe (2016)
4460,1.0,1,Body (2015)
4461,1.5,1,Sharknado 4: The 4th Awakens (2016)
4462,3.25,2,The Edge of Seventeen (2016)
4463,4.0,1,Elle (2016)
4464,3.5,1,Train to Busan (2016)
4465,5.0,1,Tom Segura: Mostly Stories (2016)
4466,3.5833333333333335,6,The Magnificent Seven (2016)
4467,4.0,3,Masterminds (2016)
4468,4.0,6,Kubo and the Two Strings (2016)
4469,1.0,1,Bridget Jones's Baby (2016)
4470,3.5,1,Deepwater Horizon (2016)
4471,3.0,3,Miss Peregrine's Home for Peculiar Children (2016)
4472,4.5,1,The Girl on the Train (2016)
4473,3.0,6,The Accountant (2016)
4474,2.5,1,Imperium (2016)
4475,4.0,1,Kizumonogatari Part 1: Tekketsu (2016)
4476,3.0,1,Steins;Gate the Movie: The Burden of Déjà vu (2013)
4477,4.0,1,Shin Godzilla (2016)
4478,4.0,3,Your Name. (2016)
4479,4.0,1,Comedy Central Roast of David Hasselhoff (2010)
4480,4.0,1,DC Super Hero Girls: Hero of the Year (2016)
4481,3.9375,8,Hacksaw Ridge (2016)
4482,3.0,1,David Cross: Making America Great Again (2016)
4483,2.5,1,Over the Garden Wall (2013)
4484,3.5,1,Blair Witch (2016)
4485,3.5,1,31 (2016)
4486,4.5,1,ARQ (2016)
4487,3.980769230769231,26,Arrival (2016)
4488,4.0,2,Storks (2016)
4489,4.5,1,Maximum Ride (2016)
4490,3.5,1,Endless Poetry (2016)
4491,5.0,1,The Girl with All the Gifts (2016)
4492,1.5,1,All Roads Lead to Rome (2016)
4493,3.5,1,Amanda Knox (2016)
4494,2.5,1,Dirty 30 (2016)
4495,2.0,1,Gimme Danger (2016)
4496,4.0,1,Go Figure (2005)
4497,2.0,1,Anything for Love (2016)
4498,1.5,1,Night Guards (2016)
4499,3.388888888888889,9,La La Land (2016)
4500,4.5,2,13th (2016)
4501,2.5,1,London Town (2016)
4502,2.875,4,Inferno (2016)
4503,3.75,2,Keeping Up with the Joneses (2016)
4504,2.0,1,Wild Oats (2016)
4505,1.5,1,The Rocky Horror Picture Show: Let's Do the Time Warp Again (2016)
4506,2.0,1,Jack Reacher: Never Go Back (2016)
4507,4.0,1,Joe Rogan: Triggered (2016)
4508,2.5,1,Ethel & Ernest (2016)
4509,2.0,1,Flowers for Algernon (2000)
4510,2.9,5,Manchester by the Sea (2016)
4511,4.5,1,Lion (2016)
4512,1.0,1,The Thinning (2016)
4513,3.8333333333333335,3,While You Were Fighting: A Thor Mockumentary (2016)
4514,0.5,1,Bad Santa 2 (2016)
4515,4.5,1,Ice Guardians (2016)
4516,4.0,1,Risk (2016)
4517,3.25,2,The True Memoirs of an International Assassin (2016)
4518,5.0,1,Alesha Popovich and Tugarin the Dragon (2004)
4519,4.0,2,HyperNormalisation (2016)
4520,3.5,1,The African Doctor (2016)
4521,4.75,2,Whiplash (2013)
4522,4.0,1,Sapphire Blue (2014)
4523,4.0,2,A Silent Voice (2016)
4524,3.45,10,Moana (2016)
4525,3.5,3,Office Christmas Party (2016)
4526,1.0,1,The Space Between Us (2016)
4527,3.925925925925926,27,Rogue One: A Star Wars Story (2016)
4528,3.3333333333333335,6,Split (2017)
4529,3.0,1,Underworld: Blood Wars (2016)
4530,4.5,2,Miss Sloane (2016)
4531,3.6666666666666665,6,Passengers (2016)
4532,3.8,10,Hidden Figures (2016)
4533,3.0,1,Fences (2016)
4534,4.25,2,The Founder (2016)
4535,3.125,4,Why Him? (2016)
4536,3.75,4,Sing (2016)
4537,5.0,1,I Am Not Your Negro (2017)
4538,2.5,2,Assassin's Creed (2016)
4539,4.5,1,A Dog's Purpose (2017)
4540,4.5,1,Fist Fight (2017)
4541,2.5,1,Shakespeare Behind Bars (2005)
4542,3.5,1,A Street Cat Named Bob (2016)
4543,3.7142857142857144,7,The Lego Batman Movie (2017)
4544,3.5,1,The Good Boy (2016)
4545,4.5,1,"Dana Carvey: Straight White Male, 60 (2016)"
4546,4.0,1,Marvel One-Shot: Agent Carter (2013)
4547,4.0,1,Kizumonogatari II: Passionate Blood (2016)
4548,4.0,1,Joe Rogan: Live (2006)
4549,3.0,1,Jim Gaffigan: Cinco (2017)
4550,4.5,1,Kizumonogatari III: Cold Blood (2017)
4551,4.142857142857143,7,John Wick: Chapter Two (2017)
4552,3.6333333333333333,15,Get Out (2017)
4553,4.28,25,Logan (2017)
4554,3.125,4,Kong: Skull Island (2017)
4555,3.75,4,T2: Trainspotting (2017)
4556,4.0,4,The Big Sick (2017)
4557,2.5,1,100 Streets (2016)
4558,3.5,2,Beauty and the Beast (2017)
4559,3.8,5,The Boss Baby (2017)
4560,2.0,1,Mercury Plains (2016)
4561,3.75,4,Call Me by Your Name (2017)
4562,3.0,1,Mudbound (2017)
4563,3.75,2,Ghost in the Shell (2017)
4564,4.0,1,Bill Burr: Walk Your Way Out (2017)
4565,1.0,1,Fifty Shades Darker (2017)
4566,4.5,1,Neal Brennan: 3 Mics (2017)
4567,4.5,1,Lemonade (2016)
4568,2.5,1,American Fable (2017)
4569,1.5,1,The Void (2016)
4570,1.0,1,Buster's Mal Heart (2017)
4571,3.0,1,Power Rangers (2017)
4572,2.8,5,Alien: Covenant (2017)
4573,3.5,1,Free Fire (2017)
4574,1.0,1,Species III (2004)
4575,2.0,1,Ultimate Avengers 2 (2006)
4576,4.0,1,Dave Chappelle: The Age of Spin (2017)
4577,4.0,1,CHiPS (2017)
4578,3.0,1,Table 19 (2017)
4579,4.0,1,Dave Chappelle: Deep in the Heart of Texas (2017)
4580,4.125,4,Gifted (2017)
4581,4.285714285714286,7,Band of Brothers (2001)
4582,3.0,3,Baywatch (2017)
4583,4.0,1,Snatched (2017)
4584,3.5,1,The Mummy (2017)
4585,4.0,1,Life-Size (2000)
4586,2.3333333333333335,3,The Fate of the Furious (2017)
4587,2.0,1,Sandy Wexler (2017)
4588,4.0,1,Betting on Zero (2016)
4589,3.0,1,Win It All (2017)
4590,3.5,1,Captain Underpants: The First Epic Movie (2017)
4591,3.5,1,It Comes at Night (2017)
4592,3.0,1,Cars 3 (2017)
4593,4.0,1,Mini's First Time (2006)
4594,4.2,5,Planet Earth II (2016)
4595,4.0,1,The Hero (2017)
4596,4.0,1,"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press (2017)"
4597,3.0,1,Robin Williams: Live on Broadway (2002)
4598,3.5,1,The Death of Louis XIV (2016)
4599,2.5,1,Munna bhai M.B.B.S. (2003)
4600,3.0,1,The Beguiled (2017)
4601,4.333333333333333,9,Baby Driver (2017)
4602,3.75,2,Okja (2017)
4603,4.0,1,Embassy (2013)
4604,3.25,2,Rough Night (2017)
4605,4.5,1,Mystère à la Tour Eiffel (2015)
4606,3.0,1,Stefan Zweig: Farewell to Europe (2016)
4607,2.5,1,The Prime Gig (2000)
4608,2.0,1,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog (2004)
4609,3.0,1,Get Me Roger Stone (2017)
4610,2.25,2,Despicable Me 3 (2017)
4611,5.0,1,Tickling Giants (2017)
4612,5.0,1,A Detective Story (2003)
4613,3.5,1,Final Flight of the Osiris (2003)
4614,3.0,1,Kid's Story (2003)
4615,2.875,4,War for the Planet of the Apes (2017)
4616,4.25,2,The Square (2017)
4617,4.0,1,The Meyerowitz Stories (2017)
4618,4.0,1,War Machine (2017)
4619,4.5,1,Tokyo Idols (2017)
4620,3.5,1,Vir Das: Abroad Understanding (2017)
4621,2.5,1,"Norm Macdonald: Hitler's Dog, Gossip & Trickery (2017)"
4622,2.875,4,Valerian and the City of a Thousand Planets (2017)
4623,0.5,1,The Gracefield Incident (2015)
4624,4.5,1,Shadow World (2016)
4625,2.0,1,Tiger Raid (2016)
4626,4.25,2,Seven Sisters (2017)
4627,3.0,1,Atomic Blonde (2017)
4628,5.0,1,Empties (2007)
4629,4.0,1,Goon: Last of the Enforcers (2017)
4630,4.75,4,Black Mirror: White Christmas (2014)
4631,3.423076923076923,13,Dunkirk (2017)
4632,2.5,1,The Putin Interviews (2017)
4633,4.0,1,Unedited Footage of a Bear (2014)
4634,3.5,1,"Oh, Hello: On Broadway (2017)"
4635,3.0,1,Good Time (2017)
4636,3.5,1,The House (2017)
4637,4.5,1,Logan Lucky (2017)
4638,3.5,1,The Dark Tower (2017)
4639,4.0,1,Annabelle: Creation (2017)
4640,3.3333333333333335,9,It (2017)
4641,0.5,1,The Emoji Movie (2017)
4642,1.6666666666666667,3,Death Note (2017)
4643,3.4,5,Wind River (2017)
4644,1.5,1,Rory Scovel Tries Stand-Up for the First Time (2017)
4645,3.5,1,Shot Caller (2017)
4646,2.6666666666666665,3,The Hitman's Bodyguard (2017)
4647,2.5,1,Rick and Morty: State of Georgia Vs. Denver Fenton Allen (2016)
4648,3.0,1,A German Life (2016)
4649,3.0,1,Self-criticism of a Bourgeois Dog (2017)
4650,3.5,1,LEGO DC Super Hero Girls: Brain Drain (2017)
4651,3.0625,8,Kingsman: The Golden Circle (2017)
4652,4.0,1,Ari Shaffir: Double Negative (2017)
4653,3.8055555555555554,18,Blade Runner 2049 (2017)
4654,2.0,1,The Nut Job 2: Nutty by Nature (2017)
4655,4.5,1,Bliss (2012)
4656,3.5,1,Alles Inklusive (2014)
4657,3.25,2,Mother! (2017)
4658,4.0,1,Icarus (2017)
4659,1.0,1,Cage Dive (2017)
4660,4.5,2,American Made (2017)
4661,4.0,1,Little Boxes (2017)
